Asset,Last,Strike,Negócios,Quantidade,Bid,Ask,Vencimento,Cont. Abertos,Black Scholes,Volt. Implícita,VI Ask,VI Bid,VI / VH
PETRM507,8.5,40.97,1,100,4.69,0,16/01/2026,61000,9.765608317,0,0,0,0
PETRM433,9.9,41.22,2,6500,0,0,16/01/2026,6500,10.00653286,0,0,0,0
PETRM46,3.83,41.47,1,664500,3.83,0,16/01/2026,664500,10.24747521,0,0,0,0
PETRM465,0,41.72,0,0,0,0,16/01/2026,0,10.48843138,0,0,0,0
PETRM2,0,41.97,0,0,0,0,16/01/2026,0,10.72939824,0,0,0,0
PETRM47,4.73,42.22,1,500,4.73,0,16/01/2026,1295900,10.97037333,0,0,0,0
PETRM3,0,42.47,0,0,0,0,16/01/2026,0,11.21135475,0,0,0,0
PETRM475,0,42.72,0,0,0,0,16/01/2026,0,11.452341,0,0,0,0
PETRM479,0,42.97,0,0,0,0,16/01/2026,0,11.69333094,0,0,0,0
PETRM453,1.7,43.22,1,100,0,0,16/01/2026,28500,11.9343237,0,0,0,0
PETRM440,10.4,43.47,3,13100,0,0,16/01/2026,13100,12.17531858,0,0,0,0
PETRM437,0,43.72,0,0,0,0,16/01/2026,0,12.41631508,0,0,0,0
PETRM439,2.88,43.97,142,21100,0,0,16/01/2026,157300,12.65731278,0,0,0,0
PETRM44,0,44.22,0,0,0,0,16/01/2026,0,12.8983114,0,0,0,0
PETRM444,3.38,44.47,9,8700,0,0,16/01/2026,80700,13.1393107,0,0,0,0
PETRM446,3.87,44.72,3,7100,0,0,16/01/2026,176400,13.38031051,0,0,0,0
PETRM449,4.19,44.97,3,7100,0,0,16/01/2026,97200,13.62131071,0,0,0,0
PETRM201,0,45.22,0,0,0,0,16/01/2026,0,13.86231118,0,0,0,0
PETRM454,4.68,45.47,13,10300,0,0,16/01/2026,148500,14.10331187,0,0,0,0
PETRM45,0,45.72,0,0,0,0,16/01/2026,0,14.34431271,0,0,0,0
PETRM459,0,45.97,0,0,0,0,16/01/2026,0,14.58531366,0,0,0,0
PETRM462,0,46.22,0,0,0,0,16/01/2026,0,14.8263147,0,0,0,0
PETRM464,0,46.47,0,0,0,0,16/01/2026,0,15.0673158,0,0,0,0
PETRM467,0,46.72,0,0,0,0,16/01/2026,0,15.30831695,0,0,0,0
PETRM469,0,46.97,0,0,0,0,16/01/2026,0,15.54931813,0,0,0,0
PETRM472,0,47.22,0,0,0,0,16/01/2026,0,15.79031933,0,0,0,0
PETRM473,0,47.47,0,0,0,0,16/01/2026,0,16.03132055,0,0,0,0
PETRM478,0,47.97,0,0,0,0,16/01/2026,0,16.51332303,0,0,0,0
PETRM484,0,48.47,0,0,0,0,16/01/2026,0,16.99532553,0,0,0,0
PETRM493,17.3,48.72,4,400,0,0,16/01/2026,4500,17.23632679,0,0,0,0
PETRM489,0,48.97,0,0,0,0,16/01/2026,0,17.47732805,0,0,0,0
PETRM494,0,49.47,0,0,0,0,16/01/2026,0,17.95933058,0,0,0,0
PETRM499,0,49.97,0,0,0,0,16/01/2026,0,18.44133311,0,0,0,0
PETRM600,23.5,59.47,1,17300,0,0,16/01/2026,17300,27.59938122,0,0,0,0
PETRM19,159,195.47,41,130400,0,0,16/01/2026,130100,158.7040701,0,0,0,0
PETRM196,0,196.47,0,0,0,0,16/01/2026,0,159.6680751,0,0,0,0
PETRM4,0,197.47,0,0,0,0,16/01/2026,0,160.6320802,0,0,0,0
PETRB810,21.7,8.1,1,100,0,0,20/02/2026,39900,22.0270288,0.078125,0,0,0.455381704
PETRB126,0,11.25,0,0,0,0,20/02/2026,0,19.03142888,0,0,0,0
PETRB129,21.04,11.5,1,100,0,0,20/02/2026,100,18.79368286,2.083601952,0,0,12.14507784
PETRB131,0,11.75,0,0,0.01,0,20/02/2026,0,18.55593683,0,0,0,0
PETRB136,0,12.25,0,0,0,0,20/02/2026,0,18.08044478,0,0,0,0
PETRB139,27.2,12.5,1,100,0,0,20/02/2026,5700,17.84269876,5.096817017,0,0,29.70876437
PETRB141,17.54,12.75,2,1900,0,0,20/02/2026,1900,17.60495273,0.078125,0,0,0.455381704
PETRB146,16.96,13.25,1,100,0,0,20/02/2026,1300,17.12946068,0.078125,0,0,0.455381704
PETRB143,17.75,13.75,2,1200,0,0,20/02/2026,2700,16.65396863,1.340675354,0,0,7.814643544
PETRB20,16.2,14.25,30,41500,1.84,16.58,20/02/2026,125400,16.17847658,0.577545166,0.966157913,0,3.366444821
PETRB163,16.42,15.75,2,600,0,0,20/02/2026,10200,14.75200044,1.351966858,0,0,7.880460431
PETRB168,15.85,16.25,1,100,0,0,20/02/2026,16700,14.27650839,1.274385452,0,0,7.428247276
PETRB185,13.1,18.5,1,11800,0,0,20/02/2026,11800,12.13679419,0.898537636,0,0,5.237473273
PETRB195,12.1,19.5,1,11800,0,0,20/02/2026,11800,11.18581056,0.814881325,0,0,4.749850189
PETRB243,6.98,23.75,1,2800,0,0,20/02/2026,9300,7.146383103,0.01953125,0,0,0.113845426
PETRB360,5.49,26.25,4,7900,0,0,20/02/2026,10900,4.810113486,0.3784132,0,0,2.205727333
PETRB270,0,27,0,0,1.37,0,20/02/2026,0,4.139496396,0,0,0,0
PETRB290,2.75,29,3,1200,1.4,0,20/02/2026,4700,2.522890305,0.214574337,0,0.004882813,1.250729308
PETRB303,0,29.75,0,0,0,0,20/02/2026,0,2.011524172,0,0,0,0
PETRB306,2.49,30,2,200,1.5,0,20/02/2026,200,1.855204319,0.271067619,0,0.111494064,1.580022199
PETRB400,1.65,30.25,1,100,1.6,0,20/02/2026,28800,1.706304153,0.162746906,0,0.154874325,0.948633132
PETRB311,9.96,30.5,3,3100,0,0,20/02/2026,109100,1.564962697,1.45181179,0,0,8.462445141
PETRB313,1.8,30.75,1,100,1.6,0,20/02/2026,80200,1.431268616,0.22619009,0,0.196590424,1.318436206
PETRB420,1.09,32.25,22,17600,1.05,1.1,20/02/2026,123500,0.788251315,0.216457844,0.217933655,0.210547447,1.261708054
PETRB325,0,32.5,0,0,0,0,20/02/2026,0,0.706390316,0,0,0,0
PETRB341,0.92,32.75,3,3600,0.86,1.25,20/02/2026,20200,0.631174871,0.216288567,0.26589632,0.207128525,1.260721356
PETRB330,0.94,33,1,4000,0,0,20/02/2026,4000,0.562316599,0.231184959,0,0,1.347550729
PETRB332,0.6,33.25,2,25100,0.32,0,20/02/2026,46700,0.499506389,0.188419819,0,0.139570236,1.098277608
PETRB335,0,33.5,0,0,0,0,20/02/2026,0,0.44241933,0,0,0,0
PETRB337,0,33.75,0,0,0,0,20/02/2026,0,0.390719566,0,0,0,0
PETRB340,0,34,0,0,0,0,20/02/2026,0,0.344064935,0,0,0,0
PETRB342,0.75,34.25,2,1700,0.25,0.99,20/02/2026,9300,0.302111308,0.254020691,0.293426514,0.160222054,1.4806576
PETRB345,0,34.5,0,0,0,0,20/02/2026,0,0.264516555,0,0,0,0
PETRB347,0.7,34.75,1,1000,0,0.6,20/02/2026,3000,0.230944082,0.26444912,0.24664402,0,1.54144372
PETRB350,0.8,35,2,8000,0,0.6,20/02/2026,8500,0.201065902,0.291044712,0.255556107,0,1.696466392
PETRB352,0,35.25,0,0,0,0,20/02/2026,0,0.174565249,0,0,0,0
PETRB355,0.6,35.5,1,1000,0,0.45,20/02/2026,1000,0.151138699,0.272841454,0.243458748,0,1.590361676
PETRB357,0.31,35.75,1,900,0.08,0,20/02/2026,9800,0.130497857,0.220675468,0,0.152597427,1.286292106
PETRB480,0.15,38.25,3,400,0.03,1,20/02/2026,31900,0.026012585,0.239601135,0.435609818,0.175437927,1.396607657
PETRB387,0.13,38.75,2,200,0,0,20/02/2026,100,0.018286168,0.242948532,0,0,1.416119251
PETRB40,0.13,40,4,2100,0,0.37,20/02/2026,2100,0.007276987,0.269699097,0.349330902,0,1.572045237
PETRB500,0.06,40.25,12,1200,0.01,1.5,20/02/2026,244500,0.006012143,0.236701965,0.583794117,0.1820755,1.379708726
PETRB497,0,49.75,0,0,0,0,20/02/2026,0,1.15E-06,0,0,0,0
PETRB860,0,86,0,0,0,0,20/02/2026,0,0,0,0,0,0
PETRB19,0,195,0,0,0,0,20/02/2026,0,0,0,0,0,0
PETRB196,0,196,0,0,0,0,20/02/2026,0,0,0,0,0,0
PETRB197,0,197,0,0,0,0,20/02/2026,0,0,0,0,0,0
PETRN810,0,8.1,0,0,0,0,20/02/2026,0,0,0,0,0,0
PETRN126,0,11.25,0,0,0,0,20/02/2026,0,0,0,0,0,0
PETRN129,0.01,11.5,1,1000,0,0,20/02/2026,1000,0,0.662384033,0,0,3.86096089
PETRN131,0,11.75,0,0,0,0,20/02/2026,0,0,0,0,0,0
PETRN136,0,12.25,0,0,0,0,20/02/2026,0,0,0,0,0,0
PETRN139,0,12.5,0,0,0,0,20/02/2026,0,0,0,0,0,0
PETRN141,0,12.75,0,0,0,0,20/02/2026,0,0,0,0,0,0
PETRN146,0.03,13.25,1,100,0,0,20/02/2026,800,0,0.654602051,0,0,3.815600603
PETRN143,0,13.75,0,0,0,0,20/02/2026,0,-1.85E-15,0,0,0,0
PETRN20,0.02,14.25,1,100,0,1.5,20/02/2026,50600,-1.41E-15,0.572280884,1.445512772,0,3.335759922
PETRN163,0,15.75,0,0,0,0,20/02/2026,0,8.58E-13,0,0,0,0
PETRN168,0.02,16.25,1,1000,0,0,20/02/2026,1000,7.87E-12,0.483474731,0,0,2.818119001
PETRN185,0,18.5,0,0,0,0,20/02/2026,0,2.81E-08,0,0,0,0
PETRN195,0.04,19.5,1,200,0,0,20/02/2026,200,4.92E-07,0.396595001,0,0,2.311706974
PETRN243,0.17,23.75,5,1900,0.02,0,20/02/2026,1600,0.002255462,0.3307724,0,0.222396851,1.928034547
PETRN360,0.3,26.25,1,100,0.11,0.4,20/02/2026,77100,0.043446094,0.274591446,0.302019119,0.208597183,1.600562182
PETRN270,0.48,27,3,1300,0.39,0.56,20/02/2026,35800,0.086067078,0.287175179,0.305213928,0.265769958,1.673911322
PETRN290,0.85,29,3,6600,0,0.95,20/02/2026,151900,0.371429186,0.25873661,0.275735855,0,1.508146156
PETRN303,1.07,29.75,3,11900,0,1.3,20/02/2026,132800,0.573301127,0.252115726,0.288214684,0,1.46955378
PETRN306,1.16,30,4,30400,0.8,1.69,20/02/2026,28600,0.6547273,0.251092911,0.332334042,0.194807053,1.463591904
PETRN400,1.04,30.25,9,900,1.03,1.5,20/02/2026,3235900,0.743573158,0.21730423,0.287151337,0.215775967,1.266641541
PETRN311,1.3,30.5,1,100,0.4,0,20/02/2026,7400,0.839977727,0.240790844,0,0,1.403542333
PETRN313,1.46,30.75,4,1600,1.39,0,20/02/2026,65900,0.944029671,0.247950554,0,0.237607956,1.445275465
PETRN420,2.23,32.25,24,2400,1.05,2.45,20/02/2026,138000,1.727488519,0,0,0,0
PETRN325,1.35,32.5,1,34000,1.7,0,20/02/2026,34000,1.883373545,0,0,0,0
PETRN341,2.22,32.75,1,3000,0.98,0,20/02/2026,35900,2.045904125,0,0,0,0
PETRN330,0,33,0,0,0,0,20/02/2026,0,2.214791878,0,0,0,0
PETRN332,0.05,33.25,1,600,0,0,20/02/2026,10600,2.389727692,0,0,0,0
PETRN335,0.01,33.5,1,1000,0,0,20/02/2026,1000,2.570386658,0,0,0,0
PETRN337,3.48,33.75,4,2000,0,3.8,20/02/2026,14700,2.756432919,0,0,0,0
PETRN340,0,34,0,0,0,4.5,20/02/2026,0,2.947524312,0,0.421535969,0,0
PETRN342,3.5,34.25,1,35000,0,0,20/02/2026,36000,3.14331671,0,0,0,0
PETRN345,0,34.5,0,0,0,0,20/02/2026,0,3.343467983,0,0,0,0
PETRN347,0.01,34.75,4,400,0,0,20/02/2026,1329600,3.547641534,0,0,0,0
PETRN350,0,35,0,0,0,0,20/02/2026,0,3.755509379,0,0,0,0
PETRN352,0,35.25,0,0,0,0,20/02/2026,0,3.96675475,0,0,0,0
PETRN355,4.07,35.5,2,200,0,0,20/02/2026,100,4.181074226,0,0,0,0
PETRN357,0.01,35.75,2,200,0,0,20/02/2026,1299800,4.398179409,0,0,0,0
PETRN480,7.06,38.25,6,1000,4.5,7.8,20/02/2026,59600,6.671154385,0,0,0,0
PETRN387,5.9,38.75,1,20000,0,0,20/02/2026,20000,7.138920017,0,0,0,0
PETRN40,7.67,40,2,200,5.23,0,20/02/2026,125100,8.31664096,0,0,0,0
PETRN500,8.99,40.25,1,1000,0,0,20/02/2026,48600,8.553122141,0,0,0,0
PETRN497,17.5,49.75,1,5000,0,0,20/02/2026,5000,17.58146009,0,0,0,0
PETRN860,51.55,86,1,14000,0,0,20/02/2026,14000,52.05463254,0,0,0,0
PETRN19,0,195,0,0,0,0,20/02/2026,0,155.7118994,0,0,0,0
PETRN196,0,196,0,0,0,0,20/02/2026,0,156.6628835,0,0,0,0
PETRN197,0,197,0,0,0,0,20/02/2026,0,157.6138676,0,0,0,0
PETRC225,0,2.25,0,0,0,0,20/03/2026,0,27.61543973,0,0,0,0
PETRC126,20.05,11.25,1,100,0,0,20/03/2026,400,19.15719863,1.377162933,0,0,8.027325477
PETRC136,22.41,12.25,1,12800,0,0,20/03/2026,13300,18.21739406,2.452740669,0,0,14.29674528
PETRC131,32.7,12.5,3,300,0,0,20/03/2026,2600,17.98244292,10,0,0,58.28885808
PETRC133,19.77,12.75,3,3900,0,0,20/03/2026,3300,17.74749178,1.651124954,0,0,9.624218812
PETRC13,23.23,13,8,25000,0,0,20/03/2026,25000,17.51254064,2.826881409,0,0,16.47756892
PETRC146,21.95,13.25,1,400,0,0,20/03/2026,20200,17.27758949,2.429976463,0,0,14.16405532
PETRC141,0,13.5,0,0,0,0,20/03/2026,0,17.04263835,0,0,0,0
PETRC143,0,13.75,0,0,0,0,20/03/2026,0,16.80768721,0,0,0,0
PETRC14,16.25,14,2,500,0,0,20/03/2026,500,16.57273607,0.078125,0,0,0.455381704
PETRC148,0,14.25,0,0,0,0,20/03/2026,0,16.33778493,0,0,0,0
PETRC145,0,14.5,0,0,0,0,20/03/2026,0,16.10283379,0,0,0,0
PETRC147,0,14.75,0,0,0,0,20/03/2026,0,15.86788264,0,0,0,0
PETRC150,0,15,0,0,0,0,20/03/2026,0,15.6329315,0,0,0,0
PETRC152,15.08,15.25,2,1800,0,0,20/03/2026,3500,15.39798036,0.0390625,0,0,0.227690852
PETRC155,0,15.5,0,0,0,0,20/03/2026,0,15.16302922,0,0,0,0
PETRC157,0,15.75,0,0,0,0,20/03/2026,0,14.92807808,0,0,0,0
PETRC160,0,16,0,0,0,0,20/03/2026,0,14.69312694,0,0,0,0
PETRC162,0,16.25,0,0,0,0,20/03/2026,0,14.4581758,0,0,0,0
PETRC242,0,24.25,0,0,0,0,20/03/2026,0,6.947561138,0,0,0,0
PETRC245,0,24.5,0,0,0,0,20/03/2026,0,6.715144304,0,0,0,0
PETRC247,6.55,24.75,1,3100,0,0,20/03/2026,3100,6.483412546,0.230197906,0,0,1.34179731
PETRC25,0,25,0,0,0,0,20/03/2026,0,6.252510717,0,0,0,0
PETRC258,0,25.25,0,0,0,0,20/03/2026,0,6.022604109,0,0,0,0
PETRC261,13.8,25.5,9,27600,0,0,20/03/2026,26600,5.793879179,1.620268822,0,0,9.44436194
PETRC263,11.38,25.75,1,100,0,0,20/03/2026,124200,5.566543881,1.234946251,0,0,7.198360675
PETRC266,9.45,26,1,7000,0,0,20/03/2026,40500,5.340827541,0.943644047,0,0,5.500393392
PETRC360,6.4,26.25,3,1000,0,0,20/03/2026,14100,5.116980237,0.469274521,0,0,2.735347595
PETRC271,12.5,26.5,2,38400,0,0,20/03/2026,38300,4.895271654,1.463775635,0,0,8.532181023
PETRC273,5.3,26.75,1,100,0.01,0,20/03/2026,1100,4.675989387,0.3292799,0,0,1.919334934
PETRC276,12,27,2,6900,0,0,20/03/2026,132200,4.459436712,1.41272068,0,0,8.234587523
PETRC278,0,27.25,0,0,0,0,20/03/2026,0,4.245929835,0,0,0,0
PETRC326,1.94,31.25,5,3000,1.5,2.48,20/03/2026,14500,1.493287594,0.23065567,0.302069187,0.172448158,1.344465562
PETRC342,0.78,34.25,13,3600,0.53,0.87,20/03/2026,13400,0.47478564,0.218524933,0.23168087,0.180425644,1.27375688
PETRC480,0.23,38.25,3,1000,0.21,1.5,20/03/2026,91700,0.063776651,0.229859352,0.456273556,0.224342346,1.339823915
PETRC432,0,43.25,0,0,0,0,20/03/2026,0,0.002695888,0,0,0,0
PETRC452,0,45.25,0,0,0,0,20/03/2026,0,0.000645013,0,0,0,0
PETRC195,0,195,0,0,0,0,20/03/2026,0,0,0,0,0,0
PETRC196,0,196,0,0,0,0,20/03/2026,0,0,0,0,0,0
PETRC197,0,197,0,0,0,0,20/03/2026,0,0,0,0,0,0
PETRO225,0,2.25,0,0,0,0,20/03/2026,0,0,0,0,0,0
PETRO126,0.01,11.25,1,1000,0,0,20/03/2026,1000,0,0.615081787,0,0,3.585241499
PETRO136,0.01,12.25,2,1100,0.01,0,20/03/2026,17200,0,0.566864014,0,0.566864014,3.304185604
PETRO131,0,12.5,0,0,0,0,20/03/2026,0,0,0,0,0,0
PETRO133,0,12.75,0,0,0,0,20/03/2026,0,-6.40E-16,0,0,0,0
PETRO13,0.01,13,2,2000,0,0,20/03/2026,2500,-4.07E-16,0.533294678,0,0,3.108513778
PETRO146,0.02,13.25,2,1700,0,1.02,20/03/2026,57100,1.02E-15,0.566329956,1.236553192,0,3.301072643
PETRO141,0.01,13.5,1,3000,0,0,20/03/2026,128500,3.15E-15,0.511932373,0,0,2.983995344
PETRO143,0,13.75,0,0,0,0,20/03/2026,0,6.45E-15,0,0,0,0
PETRO14,0,14,0,0,0,0,20/03/2026,0,2.52E-14,0,0,0,0
PETRO148,0,14.25,0,0,0,0,20/03/2026,0,8.49E-14,0,0,0,0
PETRO145,0,14.5,0,0,0,0,20/03/2026,0,2.79E-13,0,0,0,0
PETRO147,0,14.75,0,0,0,0,20/03/2026,0,8.61E-13,0,0,0,0
PETRO150,0,15,0,0,0,0,20/03/2026,0,2.55E-12,0,0,0,0
PETRO152,0.01,15.25,2,200,0,0,20/03/2026,100,7.25E-12,0.443115234,0,0,2.582868101
PETRO155,0,15.5,0,0,0,0,20/03/2026,0,1.98E-11,0,0,0,0
PETRO157,0,15.75,0,0,0,0,20/03/2026,0,5.25E-11,0,0,0,0
PETRO160,0,16,0,0,0,0,20/03/2026,0,1.34E-10,0,0,0,0
PETRO162,0,16.25,0,0,0,0,20/03/2026,0,3.30E-10,0,0,0,0
PETRO242,0.24,24.25,6,12200,0.01,0,20/03/2026,22100,0.007821875,0.316271782,0,0.176887512,1.843512101
PETRO245,0.25,24.5,1,100,0,0,20/03/2026,600,0.010356183,0.310230255,0,0,1.808296731
PETRO247,0,24.75,0,0,0,0,20/03/2026,0,0.013575567,0,0,0,0
PETRO25,0.29,25,1,200,0,0,20/03/2026,200,0.017624879,0.303888321,0,0,1.771330321
PETRO258,0,25.25,0,0,0,0,20/03/2026,0,0.022669412,0,0,0,0
PETRO261,0.01,25.5,1,5000,0,0,20/03/2026,60100,0.028895624,0.146865845,0,0,0.856064238
PETRO263,0.6,25.75,1,100,0.02,0.6,20/03/2026,600,0.036511468,0.351290703,0.351290703,0.155582428,2.047633392
PETRO266,0.01,26,2,200,0,0,20/03/2026,160200,0.045746269,0.135154724,0,0,0.787801453
PETRO360,0.45,26.25,4,900,0.27,0,20/03/2026,113600,0.056850107,0.296120644,0,0.250706673,1.726053417
PETRO271,0,26.5,0,0,0,0,20/03/2026,0,0.070092666,0,0,0,0
PETRO273,0.52,26.75,2,2000,0,0,20/03/2026,6200,0.08576154,0.290751457,0,0,1.694757043
PETRO276,0.52,27,1,1000,0.11,0.7,20/03/2026,4100,0.104160007,0.280170441,0.316081047,0.173826218,1.633081505
PETRO278,0.61,27.25,5,900,0,0,20/03/2026,70500,0.125604272,0.287542343,0,0,1.676051483
PETRO326,1.8,31.25,1,900,1.35,1.8,20/03/2026,308500,1.132180296,0.259892941,0.259892941,0,1.514886273
PETRO342,0,34.25,0,0,0.5,0,20/03/2026,0,2.933092041,0,0,0,0
PETRO480,5.26,38.25,2,200,3.5,0,20/03/2026,13400,6.281301319,0,0,0,0
PETRO432,8.5,43.25,1,10000,0,0,20/03/2026,10000,10.91924339,0,0,0,0
PETRO452,12,45.25,1,3000,12,0,20/03/2026,13400,12.79680165,0,0,0,0
PETRO195,154.08,195,2,200,0,0,20/03/2026,300,153.5318905,0,0,0,0
PETRO196,0,196,0,0,0,0,20/03/2026,0,154.471695,0,0,0,0
PETRO197,0,197,0,0,0,0,20/03/2026,0,155.4114996,0,0,0,0
PETRD243,0,23.75,0,0,0,0,17/04/2026,0,7.665644543,0,0,0,0
PETRD246,9.5,24,1,100,0,0,17/04/2026,200,7.435379903,0.687091351,0,0,4.004977022
PETRD248,0,24.25,0,0,0,0,17/04/2026,0,7.205650234,0,0,0,0
PETRD251,10.29,24.5,2,9500,0,0,17/04/2026,17700,6.976564973,0.861515999,0,0,5.021678379
PETRD261,9.58,24.75,1,100,0,0,17/04/2026,100,6.748248837,0.769901276,0,0,4.487666619
PETRD256,9.32,25,2,4000,0,0,17/04/2026,21700,6.520842522,0.750176907,0,0,4.372695524
PETRD258,6.4,25.25,1,1200,0,0,17/04/2026,1200,6.294503156,0.230250359,0,0,1.342103047
PETRD26,14.09,25.5,4,1100,0,0,17/04/2026,372300,6.06940449,1.52089119,0,0,8.86510107
PETRD263,0,25.75,0,0,0,0,17/04/2026,0,5.845736783,0,0,0,0
PETRD266,8.16,26,8,6000,0,0,17/04/2026,52800,5.623706352,0.65502882,0,0,3.818088193
PETRD360,5.78,26.25,2,200,5,10.9,17/04/2026,115500,5.403534777,0.282392502,1.078155041,0.009765625,1.646033646
PETRD271,7.62,26.5,1,600,0,0,17/04/2026,3800,5.185457749,0.614950657,0,0,3.584477156
PETRD273,0,26.75,0,0,0,0,17/04/2026,0,4.969723563,0,0,0,0
PETRD276,5.11,27,1,100,0,0,17/04/2026,100,4.756591266,0.259842873,0,0,1.514594432
PETRD278,0,27.25,0,0,0,0,17/04/2026,0,4.546328491,0,0,0,0
PETRD281,7.3,27.5,3,2600,0,0,17/04/2026,145300,4.339209009,0.644557476,0,0,3.757051924
PETRD283,0,27.75,0,0,0,0,17/04/2026,0,4.135510033,0,0,0,0
PETRD286,6.2,28,2,300,0,0,17/04/2026,100100,3.935509339,0.526750088,0,0,3.070366111
PETRD288,5.6,28.25,2,8000,0,0,17/04/2026,8000,3.739482257,0.461826324,0,0,2.691932908
PETRD291,3.87,28.5,2,300,2.5,0,17/04/2026,8500,3.547698584,0.229539871,0,0.009765625,1.337961698
PETRD301,3.74,28.75,3,300,0,0,17/04/2026,1300,3.360419507,0.235748291,0,0,1.374149868
PETRD296,5.17,29,1,4100,0,0,17/04/2026,4100,3.177894573,0.457625389,0,0,2.667446136
PETRD298,3.77,29.25,3,500,0,0,17/04/2026,500,3.000358799,0.286040306,0,0,1.667296281
PETRD309,3.7,29.5,1,1000,2,0,17/04/2026,3600,2.828029961,0.296354294,0,0.004882813,1.727415337
PETRD303,3.22,29.75,4,5400,0,4.42,17/04/2026,7400,2.661106137,0.250661373,0.409321785,0,1.46107652
PETRD306,3.04,30,1,100,0,0,17/04/2026,1400,2.499763539,0.245819092,0,0,1.432851415
PETRD400,2.88,30.25,30,3000,0,7,17/04/2026,110300,2.344154688,0.243227482,0.770199299,0,1.417745217
PETRD311,2.8,30.5,1,100,2.19,0,17/04/2026,3700,2.194406971,0.250449181,0,0.170969963,1.459839674
PETRD313,2.94,30.75,6,1300,1.55,0,17/04/2026,1200,2.05062159,0.284574032,0,0.104422569,1.658749535
PETRD316,0,31,0,0,0,0,17/04/2026,0,1.912872942,0,0,0,0
PETRD318,2.31,31.25,5,3000,0,0,17/04/2026,100,1.781208425,0.236926079,0,0,1.381015058
PETRD321,2.45,31.5,2,200,0,0,17/04/2026,4300,1.655648679,0.268580914,0,0,1.565527475
PETRD323,3.2,31.75,1,300,0,0,17/04/2026,300,1.536188249,0.373444557,0,0,2.176765679
PETRD326,2.28,32,2,300,0,0,17/04/2026,300,1.422789643,0.274899006,0,0,1.602354914
PETRD336,2.06,32.25,4,600,1,0,17/04/2026,7000,1.315387608,0.261089802,0,0.133640766,1.52186264
PETRD331,2,32.5,1,500,1,0,17/04/2026,600,1.213906285,0.266103745,0,0.14575243,1.55108834
PETRD333,2.95,32.75,2,200,0,2.95,17/04/2026,0,1.118243489,0.392103195,0.392103195,0,2.28552475
PETRD33,2.55,33,1,100,0,0,17/04/2026,200,1.02827168,0.355372429,0,0,2.071425307
PETRD338,1.78,33.25,1,200,1.3,0,17/04/2026,500,0.943845531,0.273680687,0,0.215404034,1.595253472
PETRD341,2.3,33.5,1,300,0,0,17/04/2026,300,0.864803673,0.347087383,0,0,2.023132722
PETRD343,1.49,33.75,1,100,0,0,17/04/2026,100,0.790970602,0.259137154,0,0,1.510480877
PETRD346,1.45,34,1,100,0,0,17/04/2026,3200,0.722158687,0.264031887,0,0,1.539011719
PETRD348,1.1,34.25,3,10000,0,0,17/04/2026,10000,0.658170228,0.229563713,0,0,1.338100669
PETRD351,1.56,34.5,1,500,0,0,17/04/2026,500,0.598799514,0.296573639,0,0,1.728693875
PETRD353,0.98,34.75,1,900,0,0,17/04/2026,0,0.543834843,0.231599808,0,0,1.349968832
PETRD370,1.1,35,1,100,0.9,0,17/04/2026,6808900,0.493060476,0.25580883,0,0.229279995,1.49108046
PETRD449,0.9,35.25,2,300,0.4,2.5,17/04/2026,145000,0.446258488,0.237369537,0.439522266,0.164108276,1.383599927
PETRD361,0.52,35.5,1,50000,0,0,17/04/2026,362400,0.403210501,0.19026041,0,0,1.109006205
PETRD363,0,35.75,0,0,0,0,17/04/2026,0,0.363699281,0,0,0,0
PETRD366,1.67,36,5,2600,0.01,0,17/04/2026,1500,0.327510189,0.362522602,0,0.07856369,2.11310285
PETRD368,1.41,36.25,2,200,0,0,17/04/2026,0,0.294432473,0.337047577,0,0,1.964611838
PETRD371,0.01,36.5,8,10400,0.01,0,17/04/2026,3092700,0.264260408,0.086288452,0,0.086288452,0.502965534
PETRD373,0,36.75,0,0,0,1.01,17/04/2026,0,0.236794267,0,0.29812336,0,0
PETRD376,0.52,37,1,8000,0.52,0,17/04/2026,8600,0.211841149,0.230734348,0,0.230734348,1.344924168
PETRD378,0,37.25,0,0,0,0,17/04/2026,0,0.189215649,0,0,0,0
PETRD381,0.01,37.5,5,5600,0.1,0,17/04/2026,4173700,0.168740388,0.101184845,0,0.151052475,0.589794907
PETRD383,0.05,37.75,2,2000,0,0,17/04/2026,83600,0.150246409,0.135154724,0,0,0.787801453
PETRD394,0.4,38,4,400,0,0,17/04/2026,5200,0.133573445,0.233469009,0,0,1.360864195
PETRD48,0.6,38.25,1,100,0,0.6,17/04/2026,155900,0.118570083,0.275273323,0.275273323,0,1.604536766
PETRD50,0.22,40.25,1,1000,0.13,2.98,17/04/2026,66000,0.043370861,0.239405632,0.653607845,0.211625099,1.395468091
PETRP243,0,23.75,0,0,0,0,17/04/2026,0,0.006656473,0,0,0,0
PETRP246,0.01,24,1,100000,0.01,0,17/04/2026,100000,0.008718275,0.174484253,0,0.174484253,1.017048786
PETRP248,0,24.25,0,0,0,0,17/04/2026,0,0.011315047,0,0,0,0
PETRP251,0.01,24.5,3,80200,0,0,17/04/2026,231600,0.014556227,0.16330719,0,0,0.951898962
PETRP261,0.35,24.75,11,5000,0.2,0.43,17/04/2026,235200,0.018566533,0.315217972,0.335917473,0.27009964,1.837369562
PETRP256,0.26,25,2,200,0,0,17/04/2026,100,0.023486659,0.280814171,0,0,1.636833735
PETRP258,0.32,25.25,1,100,0,0,17/04/2026,1500,0.029473734,0.289001465,0,0,1.684556537
